type,siret
present_2025_not_old,93983432100019
present_2025_not_old,79155657400014
present_2025_not_old,34770083300028
present_2025_not_old,08617051100017
present_2025_not_old,32140268700024
present_2025_not_old,89476013100017
present_2025_not_old,48027523900022
present_2025_not_old,53455510700026
present_2025_not_old,33261016100017
present_2025_not_old,41434659300018
present_2025_not_old,78515055800019
present_2025_not_old,79155749900013
present_2025_not_old,34771035200019
present_2025_not_old,08637015200018
present_2025_not_old,32140268700032
present_2025_not_old,82188415200017
present_2025_not_old,48027749000011
present_2025_not_old,53456094100013
present_2025_not_old,33261259700010
present_2025_not_old,41434867200042
present_2025_not_old,80427654100013
present_2025_not_old,79156275400022
present_2025_not_old,34773210900041
present_2025_not_old,08648031600065
present_2025_not_old,32141656200015
present_2025_not_old,80784547400012
present_2025_not_old,48027905800022
present_2025_not_old,53456099000010
present_2025_not_old,33261510300022
present_2025_not_old,41435001700011
present_2025_not_old,92966152800018
present_2025_not_old,79156684700012
present_2025_not_old,34773547400012
present_2025_not_old,08648031600081
present_2025_not_old,32142404600027
present_2025_not_old,47767215800011
present_2025_not_old,48028417300022
present_2025_not_old,53458118600010
present_2025_not_old,33261774500036
present_2025_not_old,41435081900028
present_2025_not_old,99025374200011
present_2025_not_old,79160128900022
present_2025_not_old,34774048200018
present_2025_not_old,08657004100011
present_2025_not_old,32142692600036
present_2025_not_old,94807159200026
present_2025_not_old,48028493400027
present_2025_not_old,53458493300020
present_2025_not_old,33262160600026
present_2025_not_old,41438482600015
present_2025_not_old,39497222800024
present_2025_not_old,79161054600032
present_2025_not_old,34774070600010
present_2025_not_old,08657032200015
present_2025_not_old,32143170200059
present_2025_not_old,83366401400010
present_2025_not_old,48028516200016
present_2025_not_old,53459148200011
present_2025_not_old,33262234900014
present_2025_not_old,41439049200018
present_2025_not_old,31692281400041
present_2025_not_old,79161281500039
present_2025_not_old,34774286800032
present_2025_not_old,08667164100016
present_2025_not_old,32143311200018
present_2025_not_old,45002949100013
present_2025_not_old,48028883600012
present_2025_not_old,53460641300035
present_2025_not_old,33262351100018
present_2025_not_old,41439175500017
present_2025_not_old,98106516200027
present_2025_not_old,79162364800015
present_2025_not_old,34775253700014
present_2025_not_old,08667204500027
present_2025_not_old,32144543900045
present_2025_not_old,35327301400012
present_2025_not_old,48030284300010
present_2025_not_old,53462723700017
present_2025_not_old,33262601900019
present_2025_not_old,41439648100015
present_2025_not_old,34510058000017
present_2025_not_old,79162547800023
present_2025_not_old,34775444200015
present_2025_not_old,08677202700016
present_2025_not_old,32144582700017
present_2025_not_old,90212111000024
present_2025_not_old,48030566300027
present_2025_not_old,53464288900016
present_2025_not_old,33263295900018
present_2025_not_old,41440204000011
present_2025_not_old,41054535400012
present_2025_not_old,79163475100014
present_2025_not_old,34776251000019
present_2025_not_old,08678049100162
present_2025_not_old,32144687400018
present_2025_not_old,90212111000016
present_2025_not_old,48032106600023
present_2025_not_old,53464322600010
present_2025_not_old,33263380900048
present_2025_not_old,41442417600025
present_2025_not_old,80085005900018
present_2025_not_old,79163620200107
present_2025_not_old,34777785600035
present_2025_not_old,08681145200019
present_2025_not_old,32145671700024
present_2025_not_old,38250167400032
present_2025_not_old,48033236000019
present_2025_not_old,53464992600019
present_2025_not_old,33263826100039
present_2025_not_old,41443077700030
present_2025_not_old,89246207800015
present_2025_not_old,79163704400011
present_2025_not_old,34778340900027
present_2025_not_old,08691150000014
present_2025_not_old,32145718600013
present_2025_not_old,34126233500019
present_2025_not_old,48033340000012
present_2025_not_old,53465244100013
present_2025_not_old,33263865900034
present_2025_not_old,41444519700026
present_2025_not_old,43196329700020
present_2025_not_old,79163796000018
present_2025_not_old,34778418300035
present_2025_not_old,08697026600010
present_2025_not_old,32145843200010
present_2025_not_old,34892830000014
present_2025_not_old,48033530600019
present_2025_not_old,53465754900018
present_2025_not_old,33264427700011
present_2025_not_old,41444891000011
present_2025_not_old,93196013200013
present_2025_not_old,79163853900027
present_2025_not_old,34779500700025
present_2025_not_old,08707038900017
present_2025_not_old,31590116500011
present_2025_not_old,93187468900017
present_2025_not_old,48034950500010
present_2025_not_old,53466110300018
present_2025_not_old,33265794900035
present_2025_not_old,41444913200011
present_2025_not_old,34095994900025
present_2025_not_old,79165115100015
present_2025_not_old,34780544200014
present_2025_not_old,08707323500035
present_2025_not_old,31591408500016
present_2025_not_old,98414781900028
present_2025_not_old,48034960400011
present_2025_not_old,53467316500013
present_2025_not_old,33266151100011
present_2025_not_old,41445000700011
present_2025_not_old,85182592700011
present_2025_not_old,79165447800019
present_2025_not_old,34782229800019
present_2025_not_old,08727187000047
present_2025_not_old,31591525600046
present_2025_not_old,83171609700025
present_2025_not_old,48037569000017
present_2025_not_old,53467438700020
present_2025_not_old,33266163600016
present_2025_not_old,41445510500018
present_2025_not_old,99169453000015
present_2025_not_old,79166438600012
present_2025_not_old,34783093700020
present_2025_not_old,09558037900030
present_2025_not_old,31594143500010
present_2025_not_old,45272731600013
present_2025_not_old,48038968300024
present_2025_not_old,53467524400014
present_2025_not_old,33266746800067
present_2025_not_old,41445689700019
present_2025_not_old,83298796000016
present_2025_not_old,79166456800015
present_2025_not_old,34783171100010
present_2025_not_old,09587698300016
present_2025_not_old,31594186400029
present_2025_not_old,49752121100027
present_2025_not_old,48038968300016
present_2025_not_old,53468096200014
present_2025_not_old,33266765800014
present_2025_not_old,41445954500011
present_2025_not_old,83382915300018
present_2025_not_old,79166674600015
present_2025_not_old,34783305500010
present_2025_not_old,09607192300013
present_2025_not_old,31594423100028
present_2025_not_old,48980081300011
present_2025_not_old,48039336200029
present_2025_not_old,53469896400010
present_2025_not_old,33266938100011
present_2025_not_old,41446754800015
present_2025_not_old,51983717300011
present_2025_not_old,79167376700012
present_2025_not_old,34783394900014
present_2025_not_old,09607900900013
present_2025_not_old,31595622700062
present_2025_not_old,48980081300029
present_2025_not_old,48039759500020
present_2025_not_old,53470391300010
present_2025_not_old,33266951400033
present_2025_not_old,41447226600017
present_2025_not_old,79383386400077
present_2025_not_old,79169261900012
present_2025_not_old,34783696700013
present_2025_not_old,09617184800011
present_2025_not_old,31595921300028
present_2025_not_old,80287598900013
present_2025_not_old,48040088600010
present_2025_not_old,53470610600018
present_2025_not_old,33267307800017
present_2025_not_old,41448710800014
present_2025_not_old,75161420700015
present_2025_not_old,79169609900013
present_2025_not_old,34783754400068
present_2025_not_old,09627028500016
present_2025_not_old,31595990800015
present_2025_not_old,80449990300024
present_2025_not_old,48041573600010
present_2025_not_old,53471081900028
present_2025_not_old,33267321900017
present_2025_not_old,41450222900027
present_2025_not_old,98501683100010
present_2025_not_old,79170096600017
present_2025_not_old,34783873200019
present_2025_not_old,09637132300013
present_2025_not_old,31596666300025
present_2025_not_old,97878074000012
present_2025_not_old,48043145100016
present_2025_not_old,53474000600026
present_2025_not_old,33268202000018
present_2025_not_old,41452988300038
present_2025_not_old,98855465500015
present_2025_not_old,79171323300017
present_2025_not_old,34783967200016
present_2025_not_old,09637204000012
present_2025_not_old,31596821400017
present_2025_not_old,51988073600011
present_2025_not_old,48043510600012
present_2025_not_old,53474480000028
present_2025_not_old,33269678000029
present_2025_not_old,41453706800028
present_2025_not_old,29510578700010
present_2025_not_old,79171924800019
present_2025_not_old,34784397100024
present_2025_not_old,09637326100013
present_2025_not_old,31597544100017
present_2025_not_old,31159755300032
present_2025_not_old,48044448800013
present_2025_not_old,53474529400015
present_2025_not_old,33270733000020
present_2025_not_old,41454033600016
present_2025_not_old,89297131800027
present_2025_not_old,79172263000013
present_2025_not_old,34787158400046
present_2025_not_old,09644188600015
present_2025_not_old,31598059900015
present_2025_not_old,44166934800019
present_2025_not_old,48044518800018
present_2025_not_old,53474575700011
present_2025_not_old,33270807200019
present_2025_not_old,41454720800010
present_2025_not_old,87905331200010
present_2025_not_old,79172317400011
present_2025_not_old,34787550200028
present_2025_not_old,09647183400018
present_2025_not_old,31598761000013
present_2025_not_old,88134373500018
present_2025_not_old,48045958500018
present_2025_not_old,53475144100013
present_2025_not_old,33271992100014
present_2025_not_old,41455237200016
present_2025_not_old,84890541000025
present_2025_not_old,79174367700019
present_2025_not_old,34787744100019
present_2025_not_old,09647245100044
present_2025_not_old,31600414200022
present_2025_not_old,39519647000045
present_2025_not_old,48046505300035
present_2025_not_old,53476569800012
present_2025_not_old,33272510000017
present_2025_not_old,41457283400011
present_2025_not_old,97898949900014
present_2025_not_old,79175858400019
present_2025_not_old,34788059300012
present_2025_not_old,09647394700016
present_2025_not_old,31600934900010
present_2025_not_old,88869181300016
present_2025_not_old,48047084800015
present_2025_not_old,53477015100023
present_2025_not_old,33273175100035
present_2025_not_old,41458449000018
present_2025_not_old,34813987400054
present_2025_not_old,79176023400017
present_2025_not_old,34788099900011
present_2025_not_old,09647579300012
present_2025_not_old,31601023000019
present_2025_not_old,92266380200036
present_2025_not_old,48047263800059
present_2025_not_old,53477113400028
present_2025_not_old,33273507500019
present_2025_not_old,41458530700013
present_2025_not_old,31793777900047
present_2025_not_old,79176182800023
present_2025_not_old,34788245800016
present_2025_not_old,09657018900017
present_2025_not_old,31601650000043
present_2025_not_old,39889436000047
present_2025_not_old,48047726400018
present_2025_not_old,53477965700012
present_2025_not_old,33274815100039
present_2025_not_old,41459246900012
present_2025_not_old,44282725900015
present_2025_not_old,79177534900016
present_2025_not_old,34788979200011
present_2025_not_old,09657290400017
present_2025_not_old,31602667300012
present_2025_not_old,45259601800039
present_2025_not_old,48048491400027
present_2025_not_old,53479125600025
present_2025_not_old,33274815100096
present_2025_not_old,41460803400040
present_2025_not_old,42849774700025
present_2025_not_old,79179371400019
present_2025_not_old,34789679700029
present_2025_not_old,09657521200012
present_2025_not_old,31603114500030
present_2025_not_old,50231235800026
present_2025_not_old,48048815400018
present_2025_not_old,53479558800027
present_2025_not_old,33276252500019
present_2025_not_old,41461294500025
present_2025_not_old,42849774700017
present_2025_not_old,79180187100017
present_2025_not_old,34789762100012
present_2025_not_old,09664240000012
present_2025_not_old,31603114500022
present_2025_not_old,50970852500019
present_2025_not_old,48048937600016
present_2025_not_old,53480482800018
present_2025_not_old,33276442200025
present_2025_not_old,41461979100018
present_2025_not_old,53737158500044
present_2025_not_old,79180279600015
present_2025_not_old,34790102700016
present_2025_not_old,09667485800012
present_2025_not_old,31603438800017
present_2025_not_old,50970852500027
present_2025_not_old,48049290900019
present_2025_not_old,53480541100038
present_2025_not_old,33276833200014
present_2025_not_old,41463102800019
present_2025_not_old,53737158500036
present_2025_not_old,79180846200018
present_2025_not_old,34790143100010
present_2025_not_old,09677255300010
present_2025_not_old,31603513800015
present_2025_not_old,37770559500058
present_2025_not_old,48049461600018
present_2025_not_old,53480682300017
present_2025_not_old,33277204500024
present_2025_not_old,41463600100037
present_2025_not_old,21910687900014
present_2025_not_old,79180912200017
present_2025_not_old,34790225600044
present_2025_not_old,09704051300026
present_2025_not_old,31603528600012
present_2025_not_old,58130345000018
present_2025_not_old,48049623100014
present_2025_not_old,53482248100014
present_2025_not_old,33277527900026
present_2025_not_old,41463834600018
present_2025_not_old,90878558700019
present_2025_not_old,79181213400017
present_2025_not_old,34790718000025
present_2025_not_old,09717220900013
present_2025_not_old,31604107800031
present_2025_not_old,47998807300025
present_2025_not_old,48051096500019
present_2025_not_old,53482266300025
present_2025_not_old,33277787900013
present_2025_not_old,41464191000016
present_2025_not_old,52471405200023
present_2025_not_old,79181299300016
present_2025_not_old,34790923600015
present_2025_not_old,10090000002500
present_2025_not_old,31604500400025
present_2025_not_old,88906836700016
present_2025_not_old,48051947900038
present_2025_not_old,53482330700010
present_2025_not_old,33278068300014
present_2025_not_old,41464892300012
present_2025_not_old,32036650300078
present_2025_not_old,79181407200025
present_2025_not_old,34791168700023
present_2025_not_old,10090000001866
present_2025_not_old,31605097000029
present_2025_not_old,43960734200029
present_2025_not_old,48054871800018
present_2025_not_old,53482436200014
present_2025_not_old,33278193900027
present_2025_not_old,41465658700014
present_2025_not_old,32036650300060
present_2025_not_old,79183408800019
present_2025_not_old,34791168700056
present_2025_not_old,10090000002641
present_2025_not_old,31605865000011
present_2025_not_old,84954238600024
present_2025_not_old,48055594500017
present_2025_not_old,53482888400021
present_2025_not_old,33278555900029
present_2025_not_old,41466806100024
present_2025_not_old,88494302800032
present_2025_not_old,79183506900018
present_2025_not_old,34791194300012
present_2025_not_old,10090000001965
present_2025_not_old,31605973200032
present_2025_not_old,98449958200018
present_2025_not_old,48056482200017
present_2025_not_old,53483343900027
present_2025_not_old,33280552200023
present_2025_not_old,41466865700037
present_2025_not_old,85353758700018
present_2025_not_old,79184321200014
present_2025_not_old,34791614000036
present_2025_not_old,10090000002468
present_2025_not_old,31605973200073
present_2025_not_old,93023203800016
present_2025_not_old,48057752700017
present_2025_not_old,53485192800026
present_2025_not_old,33280946600011
present_2025_not_old,41466876400015
present_2025_not_old,94224482300012
present_2025_not_old,79186540500017
present_2025_not_old,34791775900024
present_2025_not_old,10090000000447
present_2025_not_old,31606094600019
present_2025_not_old,39843692300013
present_2025_not_old,48058464800020
present_2025_not_old,53486061400013
present_2025_not_old,33281087800030
present_2025_not_old,41467034900011
present_2025_not_old,50835972600017
present_2025_not_old,79186830000017
present_2025_not_old,34791811200033
present_2025_not_old,10090000001742
present_2025_not_old,31607641300012
present_2025_not_old,48893736800014
present_2025_not_old,48059398700013
present_2025_not_old,53488464800013
present_2025_not_old,33281087800014
present_2025_not_old,41467107300016
present_2025_not_old,83916128800015
present_2025_not_old,79187188200027
present_2025_not_old,34791992000012
present_2025_not_old,10090000000751
present_2025_not_old,31608000100019
present_2025_not_old,80236214500012
present_2025_not_old,48060368700017
present_2025_not_old,53488588400013
present_2025_not_old,33281232000015
present_2025_not_old,41467146100021
present_2025_not_old,79155523800017
present_2025_not_old,79188110500013
present_2025_not_old,34792213000013
present_2025_not_old,10090000000322
present_2025_not_old,31608089400017
present_2025_not_old,45283418700026
present_2025_not_old,48061131800019
present_2025_not_old,53488916700019
present_2025_not_old,33281796400023
present_2025_not_old,41468795400019
present_2025_not_old,49819272300019
present_2025_not_old,79188155000010
present_2025_not_old,34792964800017
present_2025_not_old,10090000001783
present_2025_not_old,31608220500014
present_2025_not_old,82234390100028
present_2025_not_old,48061142500012
present_2025_not_old,53489000900010
present_2025_not_old,33282125500012
present_2025_not_old,41470333000012
present_2025_not_old,83358630800029
present_2025_not_old,79188563500015
present_2025_not_old,34793162800023
present_2025_not_old,10090000000561
present_2025_not_old,31608898800019
present_2025_not_old,41931523900030
present_2025_not_old,48063628100010
present_2025_not_old,53489165000010
present_2025_not_old,33282347500014
present_2025_not_old,41473440000024
present_2025_not_old,79140468400015
present_2025_not_old,79189420700012
present_2025_not_old,34794447200013
present_2025_not_old,10090000002088
present_2025_not_old,31609372300021
present_2025_not_old,92873604000017
present_2025_not_old,48064013500012
present_2025_not_old,53489949700026
present_2025_not_old,33282583500041
present_2025_not_old,41473528200017
present_2025_not_old,49981864900018
present_2025_not_old,79189837200010
present_2025_not_old,34794950500023
present_2025_not_old,10090000001296
present_2025_not_old,31609397000010
present_2025_not_old,52206628100018
present_2025_not_old,48064195000039
present_2025_not_old,53490029500021
present_2025_not_old,33282911800014
present_2025_not_old,41475048900018
present_2025_not_old,88090064200013
present_2025_not_old,79189944600011
present_2025_not_old,34795805000044
present_2025_not_old,10090000002351
present_2025_not_old,31609485300033
present_2025_not_old,90766544200014
present_2025_not_old,48064195000062
present_2025_not_old,53490046900014
present_2025_not_old,33282955500041
present_2025_not_old,41475401000034
present_2025_not_old,39851303600010
present_2025_not_old,79191458300012
present_2025_not_old,34796853900010
present_2025_not_old,10090000001007
present_2025_not_old,31609670000042
present_2025_not_old,30391505200011
present_2025_not_old,48065168600028
present_2025_not_old,53491390000013
present_2025_not_old,33283307800014
present_2025_not_old,41475991000014
present_2025_not_old,39851303600028
present_2025_not_old,79191524200022
present_2025_not_old,34797994000017
present_2025_not_old,10090000000363
present_2025_not_old,31609762500032
present_2025_not_old,88044996200013
present_2025_not_old,48065168600036
present_2025_not_old,53491516000012
present_2025_not_old,33284327500048
present_2025_not_old,41476007400024
present_2025_not_old,39851303600036
present_2025_not_old,79192664500023
present_2025_not_old,34798728100016
present_2025_not_old,10090000001288
present_2025_not_old,31610479300013
present_2025_not_old,42865385100017
present_2025_not_old,48065461500016
present_2025_not_old,53491841200022
present_2025_not_old,33284471100025
present_2025_not_old,41477684900047
present_2025_not_old,89026866700023
present_2025_not_old,79192860900019
present_2025_not_old,34798927900018
present_2025_not_old,10090000002435
present_2025_not_old,31611013900011
present_2025_not_old,42966199400021
present_2025_not_old,48066478800027
present_2025_not_old,53492645600011
present_2025_not_old,33284802700014
present_2025_not_old,41478464500015
present_2025_not_old,75265420200015
present_2025_not_old,79193177700019
present_2025_not_old,34798938600011
present_2025_not_old,10090000002591
present_2025_not_old,31611408100045
present_2025_not_old,89523939000019
present_2025_not_old,48067307800014
present_2025_not_old,53492657100066
present_2025_not_old,33284944700013
present_2025_not_old,41479858700013
present_2025_not_old,93278328500012
present_2025_not_old,79193524000022
present_2025_not_old,34799249700011
present_2025_not_old,10090000000736
present_2025_not_old,31611833000018
present_2025_not_old,82113132300015
present_2025_not_old,48067547900012
present_2025_not_old,53492676100014
present_2025_not_old,33286338000017
present_2025_not_old,41480468200014
present_2025_not_old,50910625800015
present_2025_not_old,79195487800017
present_2025_not_old,34799359400055
present_2025_not_old,10090000000033
present_2025_not_old,31611857900010
present_2025_not_old,79951479900029
present_2025_not_old,48068710200032
present_2025_not_old,53495620600013
present_2025_not_old,33286673000069
present_2025_not_old,41481446700315
present_2025_not_old,89373922700013
present_2025_not_old,79195953900028
present_2025_not_old,34799920300024
present_2025_not_old,10090000001346
present_2025_not_old,31612433800013
present_2025_not_old,52416272400016
present_2025_not_old,48068710200016
present_2025_not_old,53495970500029
present_2025_not_old,33287035100019
present_2025_not_old,41481446700455
present_2025_not_old,93255703600013
present_2025_not_old,79196618700043
present_2025_not_old,34800899600012
present_2025_not_old,10090000001221
present_2025_not_old,31612814900010
present_2025_not_old,31073268000015
present_2025_not_old,48069406600014
present_2025_not_old,53496123000040
present_2025_not_old,33289023500010
present_2025_not_old,41481446700349
present_2025_not_old,83333268700015
present_2025_not_old,79197499100014
present_2025_not_old,34801230300015
present_2025_not_old,12004601600040
present_2025_not_old,31615297400010
present_2025_not_old,91384453600015
present_2025_not_old,48071848500018
present_2025_not_old,53496123000016
present_2025_not_old,33289095300018
present_2025_not_old,41481446700513
present_2025_not_old,85044095900029
present_2025_not_old,79197640000014
present_2025_not_old,34802381300010
present_2025_not_old,12007004000015
present_2025_not_old,31615718900010
present_2025_not_old,53868393900010
present_2025_not_old,48072830200013
present_2025_not_old,53496286500018
present_2025_not_old,33289230600033
present_2025_not_old,41481446700554
present_2025_not_old,84423859200019
present_2025_not_old,79199156500015
present_2025_not_old,34802387000010
present_2025_not_old,13000567100057
present_2025_not_old,31616234600019
present_2025_not_old,94298681100019
present_2025_not_old,48073802000043
present_2025_not_old,53497081900015
present_2025_not_old,33289927700021
present_2025_not_old,41481446700091
present_2025_not_old,39149921700027
present_2025_not_old,79199225800024
present_2025_not_old,34803863900012
present_2025_not_old,13000802200068
present_2025_not_old,31616448200036
present_2025_not_old,50380957600013
present_2025_not_old,48074485300015
present_2025_not_old,53497894500010
present_2025_not_old,33291109800025
present_2025_not_old,41481446700836
present_2025_not_old,93269690900013
present_2025_not_old,79200663700021
present_2025_not_old,34804555000012
present_2025_not_old,13000813900037
present_2025_not_old,31617059600027
present_2025_not_old,33195276200010
present_2025_not_old,48074613000016
present_2025_not_old,53498192300012
present_2025_not_old,33291567700014
present_2025_not_old,41481446700588
present_2025_not_old,90065283500068
present_2025_not_old,52134809400017
present_2025_not_old,34805766200010
present_2025_not_old,13001050700023
present_2025_not_old,31617491100024
present_2025_not_old,48985950400024
present_2025_not_old,48074797100012
present_2025_not_old,53498496800030
present_2025_not_old,33291572700033
present_2025_not_old,41481503500012
present_2025_not_old,90065283500027
present_2025_not_old,44225511300023
present_2025_not_old,34806202700019
present_2025_not_old,13001050700106
present_2025_not_old,31618443100013
present_2025_not_old,48888474300011
present_2025_not_old,48075650100015
present_2025_not_old,53498770600023
present_2025_not_old,33291674100017
present_2025_not_old,41481682700037
present_2025_not_old,81146568100013
present_2025_not_old,35155098300016
present_2025_not_old,34807922900012
present_2025_not_old,13002184300011
present_2025_not_old,31619067700013
present_2025_not_old,52334677300014
present_2025_not_old,48077977600024
present_2025_not_old,53502578700016
present_2025_not_old,33291871300014
present_2025_not_old,41482299900010
present_2025_not_old,43420963100036
present_2025_not_old,34138066500016
present_2025_not_old,34808001100029
present_2025_not_old,17130250800014
present_2025_not_old,31620763800065
present_2025_not_old,51045788000027
present_2025_not_old,48078925400012
present_2025_not_old,53502923500012
present_2025_not_old,33292199800016
present_2025_not_old,41483675900020
present_2025_not_old,94860660300017
present_2025_not_old,87952100300019
present_2025_not_old,34809671000028
present_2025_not_old,17170211100559
present_2025_not_old,31621462600020
present_2025_not_old,44790982100053
present_2025_not_old,48079866900010
present_2025_not_old,53503548900017
present_2025_not_old,33292334100017
present_2025_not_old,41483675900038
present_2025_not_old,49390296900028
present_2025_not_old,74999571800014
present_2025_not_old,34811196400014
present_2025_not_old,17170211100443
present_2025_not_old,31621501100024
present_2025_not_old,79339088100019
present_2025_not_old,48080293300022
present_2025_not_old,53504649400030
present_2025_not_old,33292725000016
present_2025_not_old,41485360600013
present_2025_not_old,52040460900015
present_2025_not_old,98021138700017
present_2025_not_old,34812052800024
present_2025_not_old,17170211100427
present_2025_not_old,31622065600029
present_2025_not_old,44508165600016
present_2025_not_old,48081223900030
present_2025_not_old,53505042100010
present_2025_not_old,33292744100011
present_2025_not_old,41485553600010
present_2025_not_old,49961222400018
present_2025_not_old,52327787900020
present_2025_not_old,34812511300038
present_2025_not_old,17202661900111
present_2025_not_old,31622194400028
present_2025_not_old,41449963200027
present_2025_not_old,48083102300019
present_2025_not_old,53508074100031
present_2025_not_old,33293469400032
present_2025_not_old,41486086600014
present_2025_not_old,49961222400026
present_2025_not_old,45405343000012
present_2025_not_old,34812594900019
present_2025_not_old,17202661900129
present_2025_not_old,31622459100016
present_2025_not_old,97050509501218
present_2025_not_old,48083154400030
present_2025_not_old,53508350500011
present_2025_not_old,33294249900010
present_2025_not_old,41486434800035
present_2025_not_old,89195785400013
present_2025_not_old,50777794400012
present_2025_not_old,34812858800012
present_2025_not_old,17202661900145
present_2025_not_old,31623099400022
present_2025_not_old,97050509500293
present_2025_not_old,48087107800014
present_2025_not_old,53509107800019
present_2025_not_old,33294304200025
present_2025_not_old,41486964400024
present_2025_not_old,90970907300011
present_2025_not_old,34850989400021
present_2025_not_old,34814061700013
present_2025_not_old,17230221800026
present_2025_not_old,31624263500019
present_2025_not_old,97050509500855
present_2025_not_old,48087637400020
present_2025_not_old,53509462700028
present_2025_not_old,33294567400015
present_2025_not_old,41487750600033
present_2025_not_old,79078596800013
present_2025_not_old,84283541500014
present_2025_not_old,34814380100010
present_2025_not_old,17310640200089
present_2025_not_old,31624396300030
present_2025_not_old,97050509500087
present_2025_not_old,48088186100011
present_2025_not_old,53509547500013
present_2025_not_old,33295244900012
present_2025_not_old,41487909800039
present_2025_not_old,90421609000012
present_2025_not_old,79162920700014
present_2025_not_old,34815514400028
present_2025_not_old,17330650700059
present_2025_not_old,31624946500014
present_2025_not_old,97050509500517
present_2025_not_old,48088244800016
present_2025_not_old,53510380800015
present_2025_not_old,33295571500047
present_2025_not_old,41488030200016
present_2025_not_old,32320527800050
present_2025_not_old,49315896800013
present_2025_not_old,34815937700046
present_2025_not_old,17370151700042
present_2025_not_old,31625337600016
present_2025_not_old,97050509500962
present_2025_not_old,48089788300025
present_2025_not_old,53510809600012
present_2025_not_old,33296243000051
present_2025_not_old,41490523200016
present_2025_not_old,33033970600013
present_2025_not_old,74988152000011
present_2025_not_old,34816696800019
present_2025_not_old,17390221400019
present_2025_not_old,31625709600016
present_2025_not_old,97050509500319
present_2025_not_old,48090027300016
present_2025_not_old,53511008400014
present_2025_not_old,33296243000036
present_2025_not_old,41490711300016
present_2025_not_old,88170133800017
present_2025_not_old,84289843900018
present_2025_not_old,34817613200010
present_2025_not_old,17390221400258
present_2025_not_old,31626014000033
present_2025_not_old,97050509500814
present_2025_not_old,48090344200014
present_2025_not_old,53511900200017
present_2025_not_old,33296495600012
present_2025_not_old,41491359000025
present_2025_not_old,40331674800025
present_2025_not_old,99234293100019
present_2025_not_old,34817625600017
present_2025_not_old,17390221400167
present_2025_not_old,31626140300034
present_2025_not_old,97050509500673
present_2025_not_old,48091576800018
present_2025_not_old,53512211300017
present_2025_not_old,33296546600011
present_2025_not_old,41491388900021
present_2025_not_old,21590568800010
present_2025_not_old,82771563200028
present_2025_not_old,34818385600023
present_2025_not_old,17440701500034
present_2025_not_old,31628513900028
present_2025_not_old,97050509500657
present_2025_not_old,48091658400026
present_2025_not_old,53512465500015
present_2025_not_old,33298219800019
present_2025_not_old,41491472100017
present_2025_not_old,40239206200053
present_2025_not_old,51762324500035
present_2025_not_old,34818404500022
present_2025_not_old,17450661800043
present_2025_not_old,31628960200013
present_2025_not_old,97050509500996
present_2025_not_old,48092190700014
present_2025_not_old,53514313500015
present_2025_not_old,33299410200033
present_2025_not_old,41491676700018
present_2025_not_old,49079490600019
present_2025_not_old,32275104100052
present_2025_not_old,34818680000028
present_2025_not_old,17450661800167
present_2025_not_old,31629840500010
present_2025_not_old,97050509500749
present_2025_not_old,48092308500017
present_2025_not_old,53514825800028
present_2025_not_old,33301002300013
present_2025_not_old,41491963900016
present_2025_not_old,91335529300014
present_2025_not_old,79073275400011
present_2025_not_old,34818903600026
present_2025_not_old,17540300500028
present_2025_not_old,31630039100018
present_2025_not_old,97050509501317
present_2025_not_old,48093096500011
present_2025_not_old,53516459400017
present_2025_not_old,33301181500011
present_2025_not_old,41492274000033
present_2025_not_old,43036079200021
present_2025_not_old,39753902400026
present_2025_not_old,34819166900012
present_2025_not_old,17670630700129
present_2025_not_old,31630188600024
present_2025_not_old,97050509501358
present_2025_not_old,48093514700029
present_2025_not_old,53516687000019
present_2025_not_old,33301813300020
present_2025_not_old,41493208700011
present_2025_not_old,90947679800048
present_2025_not_old,75087656700017
present_2025_not_old,34819977900029
present_2025_not_old,17670630700012
present_2025_not_old,31630301500010
present_2025_not_old,97050509500269
present_2025_not_old,48093654100022
present_2025_not_old,53516721700020
present_2025_not_old,33302303400015
present_2025_not_old,41494665700015
present_2025_not_old,84151634700017
present_2025_not_old,75108964000013
present_2025_not_old,34820625100012
present_2025_not_old,17670630700178
present_2025_not_old,31630520000016
present_2025_not_old,97050509500376
present_2025_not_old,48093951100014
present_2025_not_old,53516721700012
present_2025_not_old,33302924700033
present_2025_not_old,41495809000030
present_2025_not_old,30818942200022
present_2025_not_old,35231893500041
present_2025_not_old,34820764800034
present_2025_not_old,17740661800401
present_2025_not_old,31631293300120
present_2025_not_old,97050509501473
present_2025_not_old,48094089900010
present_2025_not_old,53518294300022
present_2025_not_old,33303014600026
present_2025_not_old,41496193800019
present_2025_not_old,98180395000014
present_2025_not_old,99323865800013
present_2025_not_old,34821082400010
present_2025_not_old,17740661800260
present_2025_not_old,31631892200010
present_2025_not_old,97050509501168
present_2025_not_old,48094710000032
present_2025_not_old,53519780000019
present_2025_not_old,33303810700012
present_2025_not_old,41496868500027
present_2025_not_old,89480439200013
present_2025_not_old,85328103800028
present_2025_not_old,34821632600010
present_2025_not_old,17740661800443
present_2025_not_old,31632725300019
present_2025_not_old,42490064500054
present_2025_not_old,48095146600014
present_2025_not_old,53520230300017
present_2025_not_old,33304627400051
present_2025_not_old,41497680300042
present_2025_not_old,38024604100012
present_2025_not_old,92908581900019
present_2025_not_old,34822064100016
